,Position,Track Name,Artist,Streams,date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
23167,168,เสี่ยว Feat. Na Polycat,Ammy The Bottom Blues,46947,2019-11-10,0.49700000000000005,0.0498,91.0,0.031,0.0718,2.48e-05,4,0.713,11,300187,-7.417999999999999,0.892,0
23168,169,ไกล,Musketeers,46909,2019-11-10,0.66,0.141,96.036,0.0289,0.544,4.09e-06,3,0.38799999999999996,8,273493,-6.303,0.655,1
23169,170,It's You,Ali Gatie,46689,2019-11-10,0.46299999999999997,0.19399999999999998,95.971,0.0287,0.374,0.0,4,0.732,11,212607,-6.972,0.397,0
23170,171,รักมือสอง,Bedroom Audio,46619,2019-11-10,0.41,0.111,100.025,0.0261,0.33799999999999997,7.699999999999999e-06,4,0.6829999999999999,6,200171,-9.448,0.0772,0
23171,172,คนที่ไม่ใช่,O-Pavee,46607,2019-11-10,0.484,0.114,135.866,0.0326,0.807,8.51e-05,4,0.5529999999999999,9,268329,-8.12,0.196,1
23172,173,คิดถึง,Palmy,46361,2019-11-10,0.639,0.109,123.90700000000001,0.0355,0.679,2.44e-05,4,0.467,10,220880,-6.593999999999999,0.258,1
23173,174,Status,Chilling Sunday,45942,2019-11-10,0.5870000000000001,0.354,88.055,0.0369,0.509,0.0,4,0.653,2,245500,-7.01,0.366,1
23174,175,เสือสิ้นลาย,F.HERO,45909,2019-11-10,0.519,0.0897,135.95600000000002,0.10800000000000001,0.249,0.0,4,0.922,11,243108,-6.153,0.795,1
23175,176,คืนที่ดาวเต็มฟ้า,Pramote Vilepana,45601,2019-11-10,0.499,0.128,146.02,0.0258,0.557,0.0,4,0.632,2,225200,-6.329,0.282,1
23176,177,달라달라 (DALLA DALLA),ITZY,45283,2019-11-10,0.853,0.32899999999999996,124.99799999999999,0.0665,0.00116,4.23e-05,4,0.79,11,199874,-4.564,0.713,0
23177,178,ไม่ไหวบอกไหว,Boy Peacemaker,45185,2019-11-10,0.501,0.127,149.97799999999998,0.0345,0.38799999999999996,0.0,4,0.521,9,246869,-8.259,0.311,1
23178,179,Uh-Oh,(G)I-DLE,45065,2019-11-10,0.8140000000000001,0.11800000000000001,92.037,0.0648,0.0586,0.0,4,0.7809999999999999,11,207600,-3.315,0.782,0
23179,180,Without Me,Halsey,44782,2019-11-10,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.5329999999999999,1
23180,181,Now or Never,GOT7,44541,2019-11-10,0.7140000000000001,0.0947,102.012,0.033,0.429,4.57e-06,4,0.7909999999999999,8,185453,-4.338,0.716,0
23181,182,พอ,Atom Chanakan,44314,2019-11-10,0.526,0.105,80.031,0.10300000000000001,0.645,9.499999999999999e-05,4,0.698,6,262853,-6.289,0.608,0
23182,183,ความเงียบดังที่สุด,Getsunova,44284,2019-11-10,0.5329999999999999,0.105,136.046,0.0268,0.27899999999999997,0.0,4,0.498,7,262210,-6.143,0.16699999999999998,1
23183,184,ยังคิดถึง...(Same),Marc Tatchapon,43884,2019-11-10,0.41,0.11900000000000001,135.005,0.0316,0.563,0.0,4,0.685,7,201872,-9.357999999999999,0.5329999999999999,1
23184,185,ไวน์,Max Jenmana,43440,2019-11-10,0.575,0.125,180.02200000000002,0.0342,0.091,0.000493,4,0.531,2,230525,-6.2139999999999995,0.191,1
23185,186,ที่ผ่านมา,YERM,43422,2019-11-10,0.58,0.308,175.93200000000002,0.0279,0.51,0.000611,4,0.413,4,234658,-7.501,0.16399999999999998,1
23186,187,เจ็บน้อยที่สุด,Zeal,43399,2019-11-10,0.696,0.12,160.076,0.0366,0.226,0.0,4,0.337,7,331986,-5.093999999999999,0.184,1
23187,188,Follow God,Kanye West,43313,2019-11-10,0.9,0.0426,180.291,0.418,0.000248,1.21e-05,4,0.529,1,104591,-3.503,0.434,1
23188,189,PRAY,GOT7,43312,2019-11-10,0.765,0.185,119.98299999999999,0.039,0.0507,0.0,4,0.6940000000000001,0,227370,-3.782,0.654,1
23189,190,Malibu Nights,LANY,43114,2019-11-10,0.42200000000000004,0.0853,74.002,0.195,0.701,1.99e-06,4,0.5589999999999999,11,286928,-11.89,0.191,1
23190,191,สบายดีหรือ,Num KALA,43066,2019-11-10,0.518,0.239,136.155,0.0341,0.13699999999999998,0.0,4,0.613,0,202336,-7.667000000000001,0.321,1
23191,192,BBIBBI,IU,43017,2019-11-10,0.617,0.3,143.894,0.331,0.24100000000000002,0.0,4,0.8390000000000001,7,194426,-4.692,0.821,1
23192,193,ฝืนตัวเองไม่เป็น,Non Tanon,42917,2019-11-10,0.599,0.153,67.998,0.0373,0.457,0.0,4,0.601,7,305760,-5.5489999999999995,0.5770000000000001,1
23193,194,RUN AWAY,GOT7,42754,2019-11-10,0.813,0.16399999999999998,114.993,0.146,0.0325,0.0,4,0.7509999999999999,8,244276,-3.957,0.8440000000000001,1
23194,195,What Am I,Why Don't We,42530,2019-11-10,0.647,0.10400000000000001,163.862,0.0524,0.0687,0.0,4,0.614,0,184665,-4.681,0.368,0
23195,196,Easy,Camila Cabello,42497,2019-11-10,0.593,0.0966,128.07299999999998,0.0463,0.41100000000000003,1.55e-06,4,0.574,4,194686,-5.731,0.355,0
23196,197,Nice To Meet Ya,Niall Horan,42238,2019-11-10,0.841,0.395,109.03399999999999,0.0304,0.0119,0.0,4,0.591,4,158805,-4.351,0.392,0
23197,198,เพียงเธอ,Safeplanet,42189,2019-11-10,0.638,0.0944,139.969,0.0327,0.0892,0.0,4,0.5379999999999999,10,239625,-6.37,0.604,1
23198,199,เขตห้ามหวง,TOR Saksit,41945,2019-11-10,0.528,0.057,102.008,0.051,0.0307,0.0,4,0.895,0,214140,-5.141,0.8240000000000001,1
23199,200,ทำดีแล้ว (Good Enough),fellow fellow,41866,2019-11-10,0.583,0.0912,140.08,0.0311,0.29100000000000004,0.0,4,0.545,6,195500,-6.527,0.23600000000000002,1
23200,1,แอบดี (How to live without you),Stamp,316486,2019-11-17,0.598,0.204,103.979,0.0304,0.45399999999999996,2.8199999999999998e-05,4,0.629,0,241125,-6.654,0.442,1
23201,2,ภาวนา,MEYOU,315200,2019-11-17,0.42100000000000004,0.102,138.013,0.0344,0.136,0.00011200000000000001,4,0.536,11,160974,-11.907,0.534,0
23202,3,Mean It,Lauv,279030,2019-11-17,0.45,0.172,95.99799999999999,0.0872,0.0407,0.0,4,0.746,7,232853,-8.543,0.336,1
23203,4,ถ้าฉันเป็นเขา,Indigo,278633,2019-11-17,0.6809999999999999,0.332,156.02200000000002,0.10400000000000001,0.513,0.000449,4,0.557,11,241154,-6.75,0.376,0
23204,5,หวง (You're Mine),Earth Patravee,256719,2019-11-17,0.5529999999999999,0.106,125.912,0.40299999999999997,0.6709999999999999,0.0,4,0.629,7,216162,-5.162000000000001,0.544,0
23205,6,Memories,Maroon 5,235969,2019-11-17,0.32,0.0822,91.01899999999999,0.0546,0.8370000000000001,0.0,4,0.764,11,189486,-7.209,0.575,1
23206,7,Do You,F.HERO,220743,2019-11-17,0.675,0.0763,140.042,0.11,0.0772,0.0,4,0.838,10,261225,-7.785,0.528,1
23207,8,นี่ฉันเอง feat. KOB FLAT BOY,Lipta,219624,2019-11-17,0.774,0.086,179.96599999999998,0.249,0.474,0.0,4,0.541,10,243500,-5.725,0.69,1
23208,9,รักติดไซเรน,แพรวา ณิชาภัทร,218321,2019-11-17,0.511,0.21,99.89299999999999,0.0328,0.25,0.0,4,0.6890000000000001,2,265979,-7.7410000000000005,0.275,1
23209,10,เจ็บจนพอ,Wanyai,209715,2019-11-17,0.5589999999999999,0.1,173.125,0.0336,0.228,0.0,4,0.451,1,277500,-6.425,0.47200000000000003,1
23210,11,Señorita,Shawn Mendes,209674,2019-11-17,0.5479999999999999,0.0828,116.96700000000001,0.028999999999999998,0.0392,0.0,4,0.759,9,190800,-6.0489999999999995,0.7490000000000001,0
23211,12,แก้มน้องนางนั้นแดงกว่าใคร,เขียนไขและวานิช,202288,2019-11-17,0.166,0.128,98.573,0.0352,0.907,0.122,4,0.48,9,319692,-18.08,0.20199999999999999,1
23212,13,หัวหิน,Wanyai,192249,2019-11-17,0.562,0.083,84.96600000000001,0.16899999999999998,0.17600000000000002,0.0,4,0.726,9,223845,-8.603,0.431,1
23213,14,รางวัลปลอบใจ,Zommarie,179802,2019-11-17,0.5920000000000001,0.187,129.942,0.0437,0.6829999999999999,0.0,4,0.706,4,298615,-8.224,0.528,1
23214,15,ลืมไป (feat. ปู่จ๋าน ลองไมค์),Wanyai,177492,2019-11-17,0.815,0.33299999999999996,152.062,0.0663,0.0543,0.0,4,0.6920000000000001,7,261484,-6.025,0.843,1
23215,16,Circles,Post Malone,173693,2019-11-17,0.762,0.0863,120.042,0.0395,0.192,0.00244,4,0.695,0,215280,-3.497,0.5529999999999999,1
23216,17,พอเถอะ,MEAN,171953,2019-11-17,0.737,0.159,107.06200000000001,0.0661,0.494,0.0,4,0.777,5,242689,-6.025,0.7959999999999999,0
23217,18,You Are My Everything - Ost.รักฉุดใจนายฉุกเฉิน,บิวกิ้น,170409,2019-11-17,0.278,0.129,75.635,0.0275,0.569,0.0,4,0.44,6,217105,-10.347999999999999,0.159,1
23218,19,ทางผ่าน,Pure,167106,2019-11-17,0.557,0.28300000000000003,136.05100000000002,0.0454,0.7040000000000001,0.0,4,0.575,9,292000,-6.8629999999999995,0.39899999999999997,1
23219,20,ไปได้ดี,Wanyai,166610,2019-11-17,0.619,0.133,75.0,0.0288,0.353,0.0,4,0.541,8,256500,-5.928,0.442,0
23220,21,ไม่เฟี้ยว,YOUNGOHM,164809,2019-11-17,0.5,0.106,82.509,0.177,0.0192,0.0,4,0.865,1,204005,-9.431000000000001,0.324,0
23221,22,ดวงใจ,Palmy,157979,2019-11-17,0.6609999999999999,0.17600000000000002,90.015,0.0453,0.27699999999999997,0.00022,4,0.6809999999999999,8,207705,-6.23,0.39299999999999996,1
23222,23,"10,000 Hours (with Justin Bieber)",Dan + Shay,154754,2019-11-17,0.63,0.111,89.991,0.0259,0.153,0.0,4,0.654,10,167693,-4.644,0.43,1
23223,24,ฝนตกไหม,Three Man Down,154019,2019-11-17,0.892,0.11800000000000001,163.95,0.0379,0.11,0.0,4,0.44,4,262967,-3.0989999999999998,0.586,1
23224,25,comethru,Jeremy Zucker,150780,2019-11-17,0.17800000000000002,0.623,93.98200000000001,0.0574,0.607,0.0,4,0.795,0,181613,-11.991,0.608,1
23225,26,ดีใจด้วยนะ(Glad),Ink Waruntorn,150623,2019-11-17,0.569,0.11199999999999999,79.995,0.0277,0.415,0.0,4,0.552,9,279000,-4.666,0.349,1
23226,27,คำตอบ,Safeplanet,147332,2019-11-17,0.83,0.11699999999999999,175.997,0.0336,0.303,0.401,4,0.37200000000000005,2,319750,-5.789,0.535,1
23227,28,everything i wanted,Billie Eilish,144077,2019-11-17,0.225,0.106,120.006,0.0994,0.902,0.657,4,0.7040000000000001,6,245426,-14.454,0.243,0
23228,29,ฉันเป็นทะเล (ไม่ใช่เขา),p n v .,143966,2019-11-17,0.52,0.21899999999999997,102.016,0.049,0.779,0.000117,4,0.8640000000000001,1,220031,-10.009,0.79,1
23229,30,ยิ่งไกลยิ่งชัด,Two Popetorn,138661,2019-11-17,0.625,0.0821,109.051,0.0738,0.335,0.0,4,0.79,4,203000,-5.452000000000001,0.9059999999999999,1
23230,31,Don't Start Now,Dua Lipa,133883,2019-11-17,0.7929999999999999,0.0952,123.941,0.0842,0.0125,0.0,4,0.794,11,183290,-4.521,0.677,0
23231,32,แค่นี้...พอ,The Parkinson,133852,2019-11-17,0.546,0.172,144.0,0.0282,0.32,0.0,4,0.6509999999999999,10,229500,-7.522,0.608,0
23232,33,ROR T MT,Gavin D,133591,2019-11-17,0.451,0.0412,149.972,0.0414,0.513,0.0,4,0.6579999999999999,6,195200,-11.448,0.374,1
23233,34,ไม่เป็นไรหรอก - Ost.รักฉุดใจนายฉุกเฉิน,ต้าเหนิง กัญญาวีร์,129959,2019-11-17,0.45799999999999996,0.21,79.02199999999999,0.0256,0.32799999999999996,0.0,4,0.6970000000000001,4,222532,-9.529,0.38299999999999995,0
23234,35,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,129300,2019-11-17,0.475,0.0998,129.957,0.10400000000000001,0.7090000000000001,0.0,4,0.519,10,239500,-8.031,0.365,1
23235,36,เรา,Cocktail,128130,2019-11-17,0.40299999999999997,0.0895,120.041,0.0297,0.618,0.0745,4,0.496,6,306104,-11.306,0.433,1
23236,37,LION,(G)I-DLE,127328,2019-11-17,0.726,0.124,109.991,0.0347,0.0237,0.0,4,0.737,4,210960,-5.167999999999999,0.182,0
23237,38,เพื่อน,Polycat,127283,2019-11-17,0.7390000000000001,0.0986,78.995,0.0318,0.555,0.0,4,0.539,10,229367,-4.543,0.848,1
23238,39,เมื่อคืน,Season Five,125990,2019-11-17,0.8,0.185,138.041,0.0443,0.561,0.0,4,0.573,5,245000,-4.954,0.617,1
23239,40,ความสุขของเธอ,MEAN,123124,2019-11-17,0.5539999999999999,0.155,137.876,0.13,0.568,0.0,3,0.5820000000000001,11,209793,-8.472000000000001,0.253,1
23240,41,โลกอีกใบ (feat. โอ๊ต ปราโมทย์),Zommarie,121585,2019-11-17,0.579,0.0709,135.94299999999998,0.0445,0.703,0.0,4,0.64,2,197339,-10.65,0.426,1
23241,42,ทำให้ตาย (feat. Wanyai),อุ๋ย บุดดาเบลส,119500,2019-11-17,0.7020000000000001,0.34,92.00299999999999,0.0908,0.0221,0.0,4,0.7090000000000001,1,261000,-7.072,0.444,0
23242,43,ดึกแล้วอย่าเพิ่งกลับ,Jaonaay,118042,2019-11-17,0.861,0.0974,84.007,0.0624,0.0184,0.0,4,0.679,7,186000,-4.789,0.57,0
23243,44,Lose You To Love Me,Selena Gomez,113999,2019-11-17,0.34,0.21,101.993,0.0438,0.5760000000000001,0.0,4,0.505,4,206459,-9.005,0.0916,1
23244,45,ไม่รู้ทำไม,Whal & Dolph,112711,2019-11-17,0.679,0.273,110.03,0.0273,0.0504,0.000134,4,0.622,7,289750,-6.537000000000001,0.8320000000000001,1
23245,46,แพ้ทุกที (LOOPER),fellow fellow,112677,2019-11-17,0.598,0.465,91.98299999999999,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.1610000000000005,0.5579999999999999,1
23246,47,ใจเดียว,Whal & Dolph,112595,2019-11-17,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0
23247,48,พริบตา,Safeplanet,111852,2019-11-17,0.74,0.273,100.07600000000001,0.0278,0.061,6.43e-06,4,0.44,1,245625,-5.375,0.293,1
23248,49,ไม่อยากเหงาแล้ว(Call me) feat. Meyou,Ink Waruntorn,109552,2019-11-17,0.804,0.32,93.03299999999999,0.0713,0.0219,1e-06,4,0.7140000000000001,11,243000,-6.271,0.731,1
23249,50,พรุ่งนี้ค่อย (Cheat Day),Pop Pongkool,107199,2019-11-17,0.747,0.139,83.82600000000001,0.0624,0.37799999999999995,0.0,4,0.546,11,239286,-4.905,0.526,0
23250,51,เดคิสุงิ,Wan Thanakrit,106227,2019-11-17,0.614,0.524,75.11399999999999,0.0331,0.106,1.0800000000000002e-05,4,0.541,7,246500,-6.095,0.35700000000000004,1
23251,52,เจ็บไม่จำ,O-Pavee,105246,2019-11-17,0.5670000000000001,0.145,149.863,0.0272,0.111,3.5e-05,4,0.552,9,258875,-7.101,0.39799999999999996,1
23252,53,A Rocket to the Moon,Gavin D,99279,2019-11-17,0.445,0.11800000000000001,147.986,0.0253,0.363,9.2e-05,4,0.628,2,291892,-7.657,0.114,1
23253,54,ไม่มีเหตุผล (feat. นายนะ),MARINA,95140,2019-11-17,0.52,0.0923,143.964,0.141,0.364,0.0,4,0.8270000000000001,6,244583,-6.852,0.451,1
23254,55,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,94958,2019-11-17,0.593,0.10099999999999999,176.02599999999998,0.0674,0.718,0.0,4,0.555,9,285002,-6.321000000000001,0.48200000000000004,1
23255,56,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,91939,2019-11-17,0.522,0.0685,89.96,0.0575,0.5329999999999999,0.0,4,0.755,2,157560,-4.368,0.925,1
23256,57,BADBOY,Lazyloxy,91782,2019-11-17,0.698,0.0758,133.031,0.53,0.257,0.0,4,0.88,9,242264,-5.881,0.414,0
23257,58,พอจะรู้,MEYOU,89286,2019-11-17,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0
23258,59,ROXANNE,Arizona Zervas,89173,2019-11-17,0.601,0.46,116.735,0.14800000000000002,0.0522,0.0,5,0.621,6,163636,-5.6160000000000005,0.457,0
23259,60,hot girl bummer,blackbear,86170,2019-11-17,0.5589999999999999,0.39899999999999997,129.989,0.0776,0.128,0.0,1,0.778,6,185093,-7.109,0.6779999999999999,0
23260,61,หลอก,NICECNX,85722,2019-11-17,0.5589999999999999,0.0821,95.00299999999999,0.0378,0.13,0.0,4,0.802,0,223388,-5.519,0.302,1
23261,62,Feel Special,TWICE,85173,2019-11-17,0.9590000000000001,0.107,128.983,0.0603,0.0296,0.0018800000000000002,4,0.7090000000000001,1,206868,-1.339,0.644,1
23262,63,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,84988,2019-11-17,0.603,0.0862,205.27200000000002,0.064,0.433,0.0,3,0.44799999999999995,7,221307,-7.176,0.42200000000000004,1
23263,64,Boy With Luv (feat. Halsey),BTS,83606,2019-11-17,0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.7979999999999999,0
23264,65,Can't Tell Me Nuttin',FIIXD,81721,2019-11-17,0.5589999999999999,0.0996,100.042,0.261,0.0269,0.0,4,0.884,11,288081,-8.875,0.455,0
23265,66,หมายความว่าอะไร,MEAN,81224,2019-11-17,0.5379999999999999,0.184,159.828,0.0462,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1
23266,67,เวลาเธอยิ้ม,Polycat,78268,2019-11-17,0.669,0.17800000000000002,82.99700000000001,0.0419,0.244,0.0,4,0.598,4,227000,-5.506,0.7879999999999999,1
23267,68,Beautiful People (feat. Khalid),Ed Sheeran,78178,2019-11-17,0.648,0.0802,92.977,0.187,0.124,0.0,4,0.64,5,197867,-8.113,0.5479999999999999,0
23268,69,HIP,Mamamoo,77773,2019-11-17,0.731,0.0956,138.032,0.14300000000000002,0.0376,3.15e-05,4,0.782,3,195307,-4.581,0.8240000000000001,0
23269,70,You Calling My Name,GOT7,77772,2019-11-17,0.667,0.0802,111.02,0.0616,0.0917,0.0,4,0.813,0,194708,-4.061,0.514,0
23270,71,แสนสุข,Atom Chanakan,77764,2019-11-17,0.466,0.39899999999999997,147.685,0.0497,0.733,0.0,4,0.563,9,237839,-8.059,0.386,1
23271,72,Dance Monkey,Tones And I,77678,2019-11-17,0.593,0.17,98.07799999999999,0.0988,0.688,0.000161,4,0.825,6,209755,-6.401,0.54,0
23272,73,Kill This Love,BLACKPINK,76232,2019-11-17,0.861,0.325,131.974,0.237,0.32,0.00175,4,0.738,2,189052,-4.141,0.58,1
23273,74,Jopping,SuperM,76227,2019-11-17,0.835,0.857,123.024,0.0839,0.0139,0.0,4,0.74,10,251293,-3.425,0.535,0
23274,75,2002,Anne-Marie,75172,2019-11-17,0.6829999999999999,0.13699999999999998,96.133,0.11699999999999999,0.0372,0.0,4,0.6970000000000001,1,186987,-2.8810000000000002,0.603,0
23275,76,I Like Me Better,Lauv,74161,2019-11-17,0.505,0.10400000000000001,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1
23276,77,ร W8,Gene Kasidit,73885,2019-11-17,0.848,0.0991,160.012,0.0296,0.13699999999999998,0.0,4,0.473,4,252000,-4.061,0.396,1
23277,78,พบพาน,Cocktail,72556,2019-11-17,0.792,0.115,108.00200000000001,0.0354,0.0743,3.4899999999999995e-05,4,0.486,8,338539,-6.742999999999999,0.39399999999999996,1
23278,79,ซ่อนกลิ่น,Palmy,70883,2019-11-17,0.7140000000000001,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1
23279,80,Someone You Loved,Lewis Capaldi,70860,2019-11-17,0.405,0.105,109.891,0.0319,0.7509999999999999,0.0,4,0.501,1,182161,-5.678999999999999,0.446,1
23280,81,Good Luck feat. Maiyarap,Lipta,70762,2019-11-17,0.6890000000000001,0.10800000000000001,98.04899999999999,0.0843,0.408,1.44e-06,4,0.741,0,197500,-7.0360000000000005,0.727,1
23281,82,GIANTS,True Damage,70753,2019-11-17,0.6829999999999999,0.155,154.881,0.262,0.0834,0.0,4,0.642,1,191720,-5.386,0.584,1
23282,83,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,70083,2019-11-17,0.5579999999999999,0.0618,95.016,0.0683,0.48200000000000004,0.0,4,0.8059999999999999,9,198973,-6.46,0.6779999999999999,1
23283,84,Make It Right (feat. Lauv),BTS,69813,2019-11-17,0.685,0.18899999999999997,97.551,0.425,0.0304,0.0,4,0.584,7,226321,-7.811,0.345,1
23284,85,Lights Up,Harry Styles,69511,2019-11-17,0.62,0.15,101.939,0.0327,0.0426,0.00224,4,0.585,3,172227,-8.09,0.281,0
23285,86,Best Part (feat. Daniel Caesar),H.E.R.,68646,2019-11-17,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0
23286,87,ต่อให้,Season Five,68615,2019-11-17,0.48200000000000004,0.1,150.059,0.10099999999999999,0.836,0.00247,4,0.695,5,251031,-8.232000000000001,0.373,0
23287,88,Trampoline (with ZAYN),SHAED,67933,2019-11-17,0.45899999999999996,0.13699999999999998,126.803,0.0334,0.56,0.0,4,0.619,7,184280,-5.782,0.498,0
23288,89,ทัชที่ดีต่อใจ,KLEAR X YAYA,67614,2019-11-17,0.696,0.129,93.995,0.0547,0.565,0.0,4,0.779,0,181554,-4.63,0.7120000000000001,1
23289,90,คู่หู (feat. แก้ม วิชญาณี),D Gerrard,65710,2019-11-17,0.7490000000000001,0.168,140.108,0.0732,0.746,6.94e-06,4,0.767,10,195857,-5.2829999999999995,0.823,1
23290,91,พบกันใหม่,Polycat,65681,2019-11-17,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542000000000001,0.593,1
23291,92,อาวรณ์,Polycat,65584,2019-11-17,0.763,0.17600000000000002,146.012,0.0744,0.16399999999999998,0.0,4,0.629,2,267123,-5.47,0.809,1
23292,93,If I Can't Have You,Shawn Mendes,65018,2019-11-17,0.823,0.134,123.935,0.0623,0.48700000000000004,0.0,4,0.691,2,191467,-4.197,0.87,1
23293,94,ยังไม่รู้,Better Weather,64943,2019-11-17,0.5770000000000001,0.0942,170.078,0.0284,0.193,2.18e-05,4,0.43799999999999994,3,286227,-6.992999999999999,0.172,1
23294,95,Feelings,Lauv,64771,2019-11-17,0.466,0.098,103.01799999999999,0.0384,0.0934,0.0,4,0.6940000000000001,9,189613,-6.757999999999999,0.24600000000000002,1
23295,96,กอดความเจ็บช้ำ,Safeplanet,64678,2019-11-17,0.8340000000000001,0.146,183.967,0.0349,0.32299999999999995,0.0,4,0.40399999999999997,1,246125,-5.642,0.413,1
23296,97,ถามหน่อย,VARINZ,64444,2019-11-17,0.605,0.126,93.958,0.0521,0.589,0.0,4,0.715,4,230938,-8.168,0.772,1
23297,98,How Do You Sleep?,Sam Smith,64381,2019-11-17,0.682,0.0763,110.56700000000001,0.0925,0.153,0.0,5,0.47700000000000004,1,202205,-4.931,0.345,0
23298,99,i'm so tired...,Lauv,63588,2019-11-17,0.733,0.242,102.211,0.203,0.17600000000000002,0.0,4,0.599,11,162583,-7.058,0.534,1
23299,100,bad guy,Billie Eilish,63582,2019-11-17,0.425,0.1,135.128,0.375,0.32799999999999996,0.13,4,0.701,7,194088,-10.965,0.562,1
23300,101,"ทั้งจำทั้งปรับ (Jailhouse rap) feat. YOUNGOHM, KARN The Parkinson",Stamp,63500,2019-11-17,0.49200000000000005,0.583,118.926,0.11800000000000001,0.34700000000000003,0.0,4,0.9329999999999999,6,207250,-5.656000000000001,0.74,1
23301,102,Goodbyes (Feat. Young Thug),Post Malone,62963,2019-11-17,0.653,0.111,150.231,0.0745,0.447,0.0,4,0.58,5,174960,-3.818,0.175,1
23302,103,ฝากไว้กับดาว,Whal & Dolph,62536,2019-11-17,0.698,0.22399999999999998,113.086,0.0339,0.556,0.00243,4,0.7659999999999999,6,281000,-7.664,0.725,1
23303,104,Talk (feat. Disclosure),Khalid,62467,2019-11-17,0.4,0.0599,135.984,0.126,0.051,0.0,4,0.9009999999999999,0,197573,-8.575,0.34600000000000003,1
23304,105,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,61916,2019-11-17,0.621,0.0865,97.986,0.0824,0.14800000000000002,0.0,4,0.857,9,204467,-6.376,0.6679999999999999,0
23305,106,Good Thing (with Kehlani),Zedd,60957,2019-11-17,0.564,0.0409,185.91299999999998,0.0378,0.39899999999999997,0.0,3,0.693,1,210901,-3.8569999999999998,0.574,0
23306,107,Deep Down,DABOYWAY,60435,2019-11-17,0.45399999999999996,0.0686,145.08100000000002,0.0555,0.0414,0.0,4,0.87,0,190720,-6.06,0.557,1
23307,108,BOOM,NCT DREAM,60156,2019-11-17,0.516,0.0441,119.969,0.0918,0.131,0.0,4,0.914,5,195080,-4.178,0.7020000000000001,0
23308,109,ดูดี,Polycat,60042,2019-11-17,0.6509999999999999,0.0715,84.01,0.0967,0.31,0.0,4,0.424,0,240000,-5.306,0.636,1
23309,110,เพื่อนไม่จริง,Polycat,59010,2019-11-17,0.726,0.0459,116.985,0.0339,0.159,0.0,4,0.6759999999999999,11,274000,-4.953,0.7340000000000001,0
23310,111,รอให้เธอบอก,Whal & Dolph,58969,2019-11-17,0.341,0.163,114.03399999999999,0.0268,0.758,1.23e-06,3,0.58,2,278637,-7.622999999999999,0.13,1
23311,112,เป็นทุกอย่าง,Room 39,57320,2019-11-17,0.7759999999999999,0.0819,93.01700000000001,0.0349,0.386,0.0,4,0.7290000000000001,2,262437,-4.863,0.7020000000000001,1
23312,113,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,57254,2019-11-17,0.892,0.735,95.927,0.0645,0.298,0.0,4,0.6679999999999999,5,159011,-3.0010000000000003,0.478,0
23313,114,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,56766,2019-11-17,0.48,0.111,128.046,0.0472,0.381,4.7600000000000005e-05,4,0.634,9,258750,-9.913,0.275,1
23314,115,I Don't Care (with Justin Bieber),Ed Sheeran,56655,2019-11-17,0.675,0.0894,101.956,0.0442,0.0912,0.0,4,0.7979999999999999,6,219947,-5.041,0.8420000000000001,1
23315,116,ขี้หึง,Silly Fools,56630,2019-11-17,0.889,0.0855,116.04899999999999,0.0481,0.000692,0.0,4,0.616,8,266280,-6.218,0.773,1
23316,117,เคว้ง - เพลงประกอบซีรีส์ เคว้ง,Palmy,56480,2019-11-17,0.489,0.0699,124.09,0.0502,0.725,0.0,4,0.49700000000000005,10,226625,-9.232000000000001,0.193,1
23317,118,Strawberries & Cigarettes,Troye Sivan,56100,2019-11-17,0.537,0.076,83.90899999999999,0.0832,0.162,0.0,4,0.578,9,201539,-8.676,0.25,1
23318,119,ใกล้,Scrubb,55720,2019-11-17,0.826,0.122,130.031,0.0394,0.35200000000000004,1.66e-05,4,0.6970000000000001,9,257640,-5.109,0.7559999999999999,1
23319,120,ครัวซองอัลมอนด์(God fail),Season Five,55607,2019-11-17,0.7559999999999999,0.115,91.99,0.0334,0.40299999999999997,0.0,4,0.626,0,312245,-5.056,0.637,1
