,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,track_id,Position,Track Name,Artist,Streams,date,track_id
7609,0.8170000000000001,0.084,139.97899999999998,0.0339,0.0268,9.95e-05,4,0.769,0,218615,-4.092,0.866,0,1trFxVLL8WKhYap543e74l,10,Airplane pt.2,BTS,65478,2018-05-20,1trFxVLL8WKhYap543e74l
21209,0.804,0.32,93.03299999999999,0.0713,0.0219,1e-06,4,0.7140000000000001,11,243000,-6.271,0.731,1,6GVBXMArxujxWfZx3vGvgC,10,ไม่อยากเหงาแล้ว(Call me) feat. Meyou,Ink Waruntorn,236007,2019-09-08,6GVBXMArxujxWfZx3vGvgC
20409,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0,4OZjDh3pxthm3Ig9Fs7C7N,10,ใจเดียว,Whal & Dolph,213231,2019-08-11,4OZjDh3pxthm3Ig9Fs7C7N
9,0.638,0.256,144.084,0.23800000000000002,0.0252,0.0,4,0.701,11,203760,-6.888999999999999,0.868,0,25C5CowdsfXld2jJanbiex,10,Sorry Not Sorry,Demi Lovato,34162,2017-08-27,25C5CowdsfXld2jJanbiex
5810,0.8,0.225,159.967,0.092,0.217,1.28e-05,4,0.703,0,201750,-4.86,0.6859999999999999,1,5LcwUVWyRxuOfSawnKlbBV,11,555 (ToT),Wonderframe,59114,2018-03-18,5LcwUVWyRxuOfSawnKlbBV
610,0.581,0.201,129.56799999999998,0.12,0.523,0.0,4,0.47600000000000003,8,139972,-8.795,0.282,1,7iV733e1KacKrFRaBNxVEf,11,Intro: Serendipity,BTS,41878,2017-09-17,7iV733e1KacKrFRaBNxVEf
10,0.517,0.10400000000000001,104.992,0.0312,0.18600000000000003,3.8e-05,4,0.768,7,216897,-4.323,0.418,0,0ofbQMrRDsUaVKq2mGLEAb,11,Havana,Camila Cabello,33440,2017-08-27,0ofbQMrRDsUaVKq2mGLEAb
11411,0.909,0.0636,120.021,0.102,0.34,4.39e-06,4,0.777,7,213000,-4.865,0.5670000000000001,1,6FQhS4fzbdhApRIFwq8jjg,12,Casanova Boy (feat. UMA),D Gerrard,83508,2018-09-30,6FQhS4fzbdhApRIFwq8jjg
16211,0.8,0.185,138.041,0.0443,0.561,0.0,4,0.573,5,245000,-4.954,0.617,1,0OBPjif46Jbz7c4xIqiBEw,12,เมื่อคืน,Season Five,124034,2019-03-17,0OBPjif46Jbz7c4xIqiBEw
12211,0.626,0.10099999999999999,179.581,0.0464,0.6759999999999999,5.99e-05,4,0.369,0,280000,-6.407,0.503,1,2K6iFUok3ie5reehHJTTMy,12,ความหมาย (เพลงประกอบละคร พรหมไม่ได้ลิขิต),Atom Chanakan,116933,2018-10-28,2K6iFUok3ie5reehHJTTMy
11,0.728,0.0785,92.006,0.0477,0.18899999999999997,0.0,4,0.7559999999999999,7,219130,-5.6370000000000005,0.912,1,46Uqy57KyAT7xBz6BIqdB3,12,รักตัวเอง,Room 39,33075,2017-08-27,46Uqy57KyAT7xBz6BIqdB3
12011,0.498,0.0706,89.95,0.0504,0.551,0.0,4,0.753,2,158053,-5.61,0.927,1,1A6OTy97kk0mMdm78rHsm8,12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,92402,2018-10-21,1A6OTy97kk0mMdm78rHsm8
11212,0.922,0.10800000000000001,135.005,0.0828,0.10099999999999999,0.0,4,0.599,8,284444,-4.532,0.47700000000000004,1,5XNGsehWHvLadKqI9EIYKu,13,Kimi wa Melody,BNK48,86050,2018-09-23,5XNGsehWHvLadKqI9EIYKu
7612,0.6829999999999999,0.11,102.036,0.0493,0.0984,1.26e-06,4,0.6,6,210240,-6.271,0.494,1,514rhnksEwHUh6LxXsQ4Y9,13,Back To You,Selena Gomez,63120,2018-05-20,514rhnksEwHUh6LxXsQ4Y9
15212,0.5539999999999999,0.106,169.99900000000002,0.0917,0.0421,0.0,4,0.726,5,190440,-5.29,0.335,0,4kV4N9D1iKVxx1KLvtTpjS,13,"break up with your girlfriend, i'm bored",Ariana Grande,128835,2019-02-10,4kV4N9D1iKVxx1KLvtTpjS
12,0.485,0.0765,106.02799999999999,0.0545,0.24600000000000002,0.0,4,0.8690000000000001,6,204502,-5.595,0.527,1,6EpRaXYhGOB3fj4V2uDkMJ,13,Strip That Down,Liam Payne,32372,2017-08-27,6EpRaXYhGOB3fj4V2uDkMJ
6613,0.5670000000000001,0.0934,168.419,0.0515,0.239,6.04e-06,4,0.46,9,185703,-5.6370000000000005,0.18899999999999997,1,7Fg342AJtNsIDdwCfX0paC,14,Let Me,ZAYN,54318,2018-04-15,7Fg342AJtNsIDdwCfX0paC
22813,0.7929999999999999,0.0952,123.941,0.0842,0.0125,0.0,4,0.794,11,183290,-4.521,0.677,0,6WrI0LAC5M1Rw2MnX2ZvEg,14,Don't Start Now,Dua Lipa,218236,2019-11-03,6WrI0LAC5M1Rw2MnX2ZvEg
13,0.6679999999999999,0.16699999999999998,80.92399999999999,0.0367,0.0552,0.0,4,0.609,7,288600,-4.284,0.8109999999999999,1,3DXncPQOG4VBw3QHh3S817,14,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,31542,2017-08-27,3DXncPQOG4VBw3QHh3S817
7613,0.8759999999999999,0.0728,149.93200000000002,0.0617,0.0487,0.0,4,0.636,9,221529,-4.652,0.759,1,645YBsxhFPSOKxGep3uHLv,14,Love Maze,BTS,62895,2018-05-20,645YBsxhFPSOKxGep3uHLv
23413,0.445,0.109,74.94,0.0282,0.48700000000000004,0.0,4,0.583,0,216000,-7.141,0.315,1,3JvbGjNcSnAhNemVyvXqci,14,ลงใจ,BOWKYLION,184004,2019-11-24,3JvbGjNcSnAhNemVyvXqci
20013,0.516,0.0441,119.969,0.0918,0.131,0.0,4,0.914,5,195080,-4.178,0.7020000000000001,0,6rcn967QN5JtkPOBDwYIuT,14,BOOM,NCT DREAM,160968,2019-07-28,6rcn967QN5JtkPOBDwYIuT
19213,0.716,0.20800000000000002,170.09400000000002,0.05,0.39,0.0,4,0.43700000000000006,5,253304,-4.306,0.307,1,5EgYDyMDCi8X0zDydTF7Rb,14,Heartbeat (BTS World Original Soundtrack),BTS,148543,2019-06-30,5EgYDyMDCi8X0zDydTF7Rb
5213,0.5579999999999999,0.11199999999999999,140.05700000000002,0.102,0.5660000000000001,0.0,4,0.74,8,220880,-8.115,0.42100000000000004,1,65NwOZqoXny4JxqAPlfxRF,14,Psycho (feat. Ty Dolla $ign),Post Malone,51597,2018-02-25,65NwOZqoXny4JxqAPlfxRF
14,0.644,0.124,105.969,0.0553,0.124,0.0,4,0.611,6,221904,-7.607,0.13,0,6jA8HL9i4QGzsj6fjoxp8Y,15,There for You,Martin Garrix,29898,2017-08-27,6jA8HL9i4QGzsj6fjoxp8Y
13214,0.85,0.114,150.059,0.0317,0.012,0.000239,4,0.7190000000000001,2,188786,-3.2289999999999996,0.36700000000000005,1,4xjVP2Vogo0C72o6Nevq0W,15,RBB (Really Bad Boy),Red Velvet,100093,2018-12-02,4xjVP2Vogo0C72o6Nevq0W
25814,0.546,0.102,147.986,0.0575,0.3,0.0,4,0.8059999999999999,9,212867,-6.6370000000000005,0.8740000000000001,1,4umIPjkehX1r7uhmGvXiSV,15,Intentions (feat. Quavo),Justin Bieber,254511,2020-02-16,4umIPjkehX1r7uhmGvXiSV
2814,0.762,0.125,99.073,0.0637,0.242,0.0,4,0.713,1,245358,-5.0889999999999995,0.728,1,4teedU9O1HNw0jMR1VzNev,15,พริบตา x STAMP,Bird Thongchai,40742,2017-12-03,4teedU9O1HNw0jMR1VzNev
7614,0.688,0.17300000000000001,106.022,0.0543,0.153,9.14e-05,4,0.664,11,230063,-6.466,0.65,0,38td8VabuKlQt72Q2VnhbO,15,134340,BTS,62528,2018-05-20,38td8VabuKlQt72Q2VnhbO
12214,0.542,0.0865,90.0,0.0417,0.396,9.74e-06,4,0.85,9,158000,-7.348,0.9079999999999999,1,36QNwsq4EpOdS3E4WEJphO,15,พูดไม่ออก,The Toys,104323,2018-10-28,36QNwsq4EpOdS3E4WEJphO
614,0.889,0.0816,169.959,0.0918,0.00912,0.0,4,0.667,6,238193,-4.851,0.541,1,2SYa5Lx1uoCvyDIW4oee9b,15,MIC Drop,BTS,38859,2017-09-17,2SYa5Lx1uoCvyDIW4oee9b
6014,0.715,0.11900000000000001,139.991,0.0541,0.0524,0.0,4,0.628,5,211600,-7.097,0.429,1,79jX8RM5CgPqDKdGEKNW9K,15,In My Blood,Shawn Mendes,55410,2018-03-25,79jX8RM5CgPqDKdGEKNW9K
15,0.677,0.13,103.809,0.0993,0.0148,6.21e-06,4,0.5429999999999999,11,189440,-4.915,0.294,0,2rb5MvYT7ZIxbKW5hfcHx8,16,Mi Gente,J Balvin,29634,2017-08-27,2rb5MvYT7ZIxbKW5hfcHx8
3215,0.731,0.308,87.90799999999999,0.0868,0.0534,0.0,4,0.589,2,268867,-6.343,0.191,1,5k38wzpLb15YgncyWdTZE4,16,Him & I (with Halsey),G-Eazy,40732,2017-12-17,5k38wzpLb15YgncyWdTZE4
18215,0.787,0.0669,95.005,0.12,0.214,0.0,4,0.746,4,206187,-6.372999999999999,0.607,1,543bCW2ruMPmxUBWirQ3MR,16,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,113837,2019-05-26,543bCW2ruMPmxUBWirQ3MR
4015,0.479,0.0435,102.959,0.0919,0.00433,9.58e-05,4,0.6990000000000001,1,204727,-7.83,0.462,1,2Tq2R8sRftNEqdgJK5HadO,16,My My My!,Troye Sivan,42875,2018-01-14,2Tq2R8sRftNEqdgJK5HadO
15416,0.698,0.22399999999999998,113.086,0.0339,0.556,0.00243,4,0.7659999999999999,6,281000,-7.664,0.725,1,5PMJyQr4nI8L78r6TXumeU,17,ฝากไว้กับดาว,Whal & Dolph,116303,2019-02-17,5PMJyQr4nI8L78r6TXumeU
16,0.7609999999999999,0.17,141.971,0.0853,0.256,4.96e-06,4,0.52,4,180823,-3.093,0.28600000000000003,1,7vGuf3Y35N4wmASOKLUVVU,17,Silence,Marshmello,29473,2017-08-27,7vGuf3Y35N4wmASOKLUVVU
8216,0.43799999999999994,0.131,79.92399999999999,0.0342,0.8809999999999999,0.0,4,0.662,7,192249,-6.117000000000001,0.514,1,18kwPdB3Bx8n9Mk4YsO6LT,17,กำลังจะ,Illslick,56387,2018-06-10,18kwPdB3Bx8n9Mk4YsO6LT
22016,0.843,0.0745,111.035,0.0779,0.253,0.0,3,0.7170000000000001,1,281029,-7.584,0.62,1,6Bfg9Z165xcnuBaGHxgCHU,17,FHERO,F.HERO,176584,2019-10-06,6Bfg9Z165xcnuBaGHxgCHU
7616,0.875,0.28800000000000003,99.00399999999999,0.0918,0.0237,0.0,4,0.813,1,232966,-2.92,0.7559999999999999,0,4lRwa7PKcGIuJMwtPIYKdy,17,Anpanman,BTS,61599,2018-05-20,4lRwa7PKcGIuJMwtPIYKdy
16616,0.425,0.1,135.128,0.375,0.32799999999999996,0.13,4,0.701,7,194088,-10.965,0.562,1,2Fxmhks0bxGSBdJ92vM42m,17,bad guy,Billie Eilish,114226,2019-03-31,2Fxmhks0bxGSBdJ92vM42m
7617,0.828,0.0571,139.41299999999998,0.365,0.214,0.0,4,0.519,5,211224,-5.523,0.929,1,01dmH2IPkrLNWIMPNXlreE,18,Paradise,BTS,59885,2018-05-20,01dmH2IPkrLNWIMPNXlreE
17,0.81,0.155,167.88,0.0479,0.00683,0.21,4,0.6,0,187147,-4.749,0.298,1,0tKcYR2II1VCQWT79i5NrW,18,Thunder,Imagine Dragons,27155,2017-08-27,0tKcYR2II1VCQWT79i5NrW
18,0.85,0.0678,145.983,0.0468,0.0319,4.8100000000000004e-05,4,0.7490000000000001,0,190423,-4.346,0.672,1,5EzitieoPnjyKHAq0gfRMa,19,Ko Ko Bop,EXO,26466,2017-08-27,5EzitieoPnjyKHAq0gfRMa
20218,0.5579999999999999,0.0618,95.016,0.0683,0.48200000000000004,0.0,4,0.8059999999999999,9,198973,-6.46,0.6779999999999999,1,322tcqPhma7F6hfCeLisx0,19,"fuck, i'm lonely",Lauv,165039,2019-08-04,322tcqPhma7F6hfCeLisx0
26018,0.848,0.37200000000000005,105.92200000000001,0.0828,0.13699999999999998,0.0,4,0.591,9,246816,-4.397,0.386,0,3IB5qOeMayvpOdHxYCL5tZ,19,ON (Feat. Sia),BTS,246630,2020-02-23,3IB5qOeMayvpOdHxYCL5tZ
9818,0.5329999999999999,0.105,136.046,0.0268,0.27899999999999997,0.0,4,0.498,7,262210,-6.143,0.16699999999999998,1,49o9ToewyZywgB5KlaB3WN,19,ความเงียบดังที่สุด,Getsunova,68226,2018-08-05,49o9ToewyZywgB5KlaB3WN
22218,0.562,0.083,84.96600000000001,0.16899999999999998,0.17600000000000002,0.0,4,0.726,9,223845,-8.603,0.431,1,1kUwlk4SqvLEjOk8yFPtUe,19,หัวหิน,Wanyai,181757,2019-10-13,1kUwlk4SqvLEjOk8yFPtUe
14618,0.735,0.301,111.05799999999999,0.0479,0.11199999999999999,0.0,4,0.585,10,247466,-5.206,0.405,1,3fhvRxPQ1r7DP0JVQFl6zn,19,นิรันดร์,Bodyslam,90183,2019-01-20,3fhvRxPQ1r7DP0JVQFl6zn
21418,0.721,0.0898,102.914,0.0449,0.00268,6.51e-06,4,0.643,1,190107,-5.247999999999999,0.317,1,3NkJNL3WqO1Lqc3uNDxvCN,19,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,184837,2019-09-15,3NkJNL3WqO1Lqc3uNDxvCN
12219,0.705,0.242,139.905,0.14800000000000002,0.48700000000000004,0.0,4,0.82,2,237000,-5.206,0.9620000000000001,1,4Pb22vDH05eY0WEStvGeQs,20,No Way (feat. Thaitanium),Boom Boom Cash,94346,2018-10-28,4Pb22vDH05eY0WEStvGeQs
7619,0.883,0.0481,129.947,0.0737,0.0238,0.0,4,0.6559999999999999,9,281521,-4.294,0.46,0,4CvId64YZSB0RfRdfzPIQU,20,So What,BTS,56715,2018-05-20,4CvId64YZSB0RfRdfzPIQU
19019,0.7709999999999999,0.156,84.02,0.0289,0.0279,0.0,4,0.56,5,239000,-4.7410000000000005,0.49200000000000005,1,6GWxyilMge5tlHylX0KjSS,20,รอหรือพอ(STAY),Ink Waruntorn,117441,2019-06-23,6GWxyilMge5tlHylX0KjSS
6219,0.598,0.35,134.045,0.036000000000000004,0.218,0.0,3,0.489,1,228373,-4.928999999999999,0.172,1,1gm616Plq4ScqNi7TVkZ5N,20,Call Out My Name,The Weeknd,50251,2018-04-01,1gm616Plq4ScqNi7TVkZ5N
19,0.769,0.10400000000000001,97.985,0.12300000000000001,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1,3B54sVLJ402zGa6Xm4YGNe,20,Unforgettable,French Montana,26180,2017-08-27,3B54sVLJ402zGa6Xm4YGNe
14420,0.52,0.222,102.99799999999999,0.0656,0.45,1.97e-06,4,0.741,8,171030,-7.513,0.34700000000000003,1,6Qs4SXO9dwPj5GKvVOv8Ki,21,Dancing With A Stranger (with Normani),Sam Smith,79552,2019-01-13,6Qs4SXO9dwPj5GKvVOv8Ki
8820,0.882,0.315,142.025,0.10400000000000001,0.0234,0.0,4,0.695,1,197789,-2.08,0.9470000000000001,1,7AWtaOSb7cgi16wJr3mkuf,21,REALLY - KR Ver.,BLACKPINK,59087,2018-07-01,7AWtaOSb7cgi16wJr3mkuf
2220,0.547,0.374,180.187,0.0789,0.10099999999999999,0.000165,4,0.537,7,296693,-10.484000000000002,0.618,1,1rve7sIFz7JVxwfrisKyP3,21,ถอนหายใจ,Mild,28408,2017-11-12,1rve7sIFz7JVxwfrisKyP3
20,0.792,0.0516,104.016,0.0418,0.091,0.0,4,0.7390000000000001,11,181615,-4.256,0.547,0,0NiXXAI876aGImAd6rTj8w,21,Mama,Jonas Blue,25809,2017-08-27,0NiXXAI876aGImAd6rTj8w
19620,0.45299999999999996,0.11699999999999999,135.055,0.295,0.252,0.33,4,0.67,0,194840,-11.265,0.68,1,3yNZ5r3LKfdmjoS3gkhUCT,21,bad guy (with Justin Bieber),Billie Eilish,133113,2019-07-14,3yNZ5r3LKfdmjoS3gkhUCT
4420,0.878,0.22699999999999998,124.07799999999999,0.0411,0.00207,2.08e-06,4,0.602,7,243653,-4.274,0.519,0,737lmpUScW6xckYagTWacT,21,แม่เกี่ยว,Palmy,40514,2018-01-28,737lmpUScW6xckYagTWacT
7420,0.604,0.111,168.03400000000002,0.193,0.752,0.0,4,0.675,1,190533,-6.266,0.456,1,2ZrHbO88rM6Ijeg0aJmSzl,21,Patient,Charlie Puth,51955,2018-05-13,2ZrHbO88rM6Ijeg0aJmSzl
7020,0.578,0.135,145.03799999999998,0.04,0.331,0.0,4,0.68,10,231267,-5.803999999999999,0.341,1,7dt6x5M1jzdTEt8oCbisTK,21,Better Now,Post Malone,46084,2018-04-29,7dt6x5M1jzdTEt8oCbisTK
3820,0.8590000000000001,0.0215,105.115,0.0996,0.0185,0.0,4,0.7040000000000001,5,217289,-4.877,0.9259999999999999,0,3Vo4wInECJQuz9BIBMOu8i,21,Finesse - Remix; feat. Cardi B,Bruno Mars,39613,2018-01-07,3Vo4wInECJQuz9BIBMOu8i
26020,0.5479999999999999,0.11,157.999,0.0579,0.0802,0.0,4,0.5660000000000001,1,250296,-6.456,0.196,1,4AlihYDqxXshKhvh5tnMfP,21,00:00 (Zero O’Clock),BTS,239992,2020-02-23,4AlihYDqxXshKhvh5tnMfP
5621,0.585,0.14400000000000002,81.92200000000001,0.047,0.426,1.03e-06,4,0.557,5,274000,-7.559,0.46399999999999997,0,4YRpjJaJpiI36HM36Dn5lS,22,ภาพจำ,Pop Pongkool,44791,2018-03-11,4YRpjJaJpiI36HM36Dn5lS
19421,0.242,0.285,81.657,0.0318,0.762,9.3e-06,4,0.565,2,243267,-8.367,0.237,1,5ug4vqGZ3eisGhY1IsziNX,22,Best Part of Me (feat. YEBBA),Ed Sheeran,128102,2019-07-07,5ug4vqGZ3eisGhY1IsziNX
21,0.37200000000000005,0.0739,136.99200000000002,0.0707,0.485,9.63e-06,4,0.8029999999999999,9,197493,-10.058,0.134,1,3uVe6WBnQlTdT6zWs6uPX9,22,รังเกียจกันไหม?,UrboyTJ,25667,2017-08-27,3uVe6WBnQlTdT6zWs6uPX9
20821,0.6579999999999999,0.0901,110.04799999999999,0.054000000000000006,0.0767,0.0,4,0.777,0,190360,-5.191,0.633,1,3RauEVgRgj1IuWdJ9fDs70,22,The Man,Taylor Swift,159330,2019-08-25,3RauEVgRgj1IuWdJ9fDs70
25821,0.774,0.324,93.97,0.0331,0.0899,0.0,4,0.536,0,228500,-5.869,0.746,1,6IitkM7xiuKhDXzshXUnRa,22,เลือกคนที่เขารักเรา,Three Man Down,201770,2020-02-16,6IitkM7xiuKhDXzshXUnRa
2821,0.52,0.19699999999999998,149.119,0.0569,0.435,0.0,4,0.526,6,183637,-7.985,0.13,0,0OlnLZY4cmQzT6ZGttvWBM,22,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,32567,2017-12-03,0OlnLZY4cmQzT6ZGttvWBM
25021,0.787,0.11,108.007,0.129,0.11800000000000001,0.0,4,0.8740000000000001,10,227227,-2.416,0.8959999999999999,0,1iIhGHzzrzqQfuNkFI2qAn,22,Any song,ZICO,170128,2020-01-19,1iIhGHzzrzqQfuNkFI2qAn
13221,0.521,0.12,129.999,0.0323,0.644,5.17e-06,3,0.723,1,236000,-7.571000000000001,0.409,1,12bFmsrqe5XmBN2iDyFHNz,22,ไปเถอะ,The Parkinson,88440,2018-12-02,12bFmsrqe5XmBN2iDyFHNz
20622,0.5429999999999999,0.11800000000000001,68.53399999999999,0.0919,0.49200000000000005,1.58e-05,4,0.359,7,221307,-7.582000000000001,0.45299999999999996,1,0bzbvANY6oETSJLc0wlVGY,23,Lover,Taylor Swift,155622,2019-08-18,0bzbvANY6oETSJLc0wlVGY
21822,0.74,0.273,100.07600000000001,0.0278,0.061,6.43e-06,4,0.44,1,245625,-5.375,0.293,1,66t4DQjeDsDUmA1WxKgnLU,23,พริบตา,Safeplanet,155244,2019-09-29,66t4DQjeDsDUmA1WxKgnLU
16822,0.545,0.369,103.012,0.0316,0.0174,0.00027400000000000005,4,0.7290000000000001,0,177067,-7.818,0.514,1,09oZ9eXQ2fo6YDrPzJqAoP,23,Outta My Head (with John Mayer),Khalid,108057,2019-04-07,09oZ9eXQ2fo6YDrPzJqAoP
8022,0.541,0.13,124.959,0.0505,0.568,0.0,4,0.851,0,235545,-6.825,0.44799999999999995,1,6FRLCMO5TUHTexlWo8ym1W,23,Girls Like You (feat. Cardi B),Maroon 5,49366,2018-06-03,6FRLCMO5TUHTexlWo8ym1W
22,0.672,0.11800000000000001,97.98,0.0688,0.0329,0.0,4,0.6709999999999999,0,204173,-3.094,0.632,0,1OAh8uOEOvTDqkKFsKksCi,23,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,25034,2017-08-27,1OAh8uOEOvTDqkKFsKksCi
12422,0.6509999999999999,0.0715,84.01,0.0967,0.31,0.0,4,0.424,0,240000,-5.306,0.636,1,4afuOwuWWRoS8HEw1cyVUZ,23,ดูดี,Polycat,91793,2018-11-04,4afuOwuWWRoS8HEw1cyVUZ
22623,0.34,0.21,101.993,0.0438,0.5760000000000001,0.0,4,0.505,4,206459,-9.005,0.0916,1,1HfMVBKM75vxSfsQ5VefZ5,24,Lose You To Love Me,Selena Gomez,170194,2019-10-27,1HfMVBKM75vxSfsQ5VefZ5
14623,0.833,0.13699999999999998,184.049,0.0352,0.275,0.0,4,0.39399999999999996,1,245875,-5.75,0.35100000000000003,1,2k9AOePfi6wDRhzUnSVCy4,24,กอดความเจ็บช้ำ,Safeplanet,85457,2019-01-20,2k9AOePfi6wDRhzUnSVCy4
623,0.617,0.0857,136.082,0.0841,0.171,0.0,4,0.856,10,235780,-5.308,0.759,0,5nq1uTNIR1cBR72T87viS0,24,Go Go,BTS,35515,2017-09-17,5nq1uTNIR1cBR72T87viS0
23223,0.892,0.11800000000000001,163.95,0.0379,0.11,0.0,4,0.44,4,262967,-3.0989999999999998,0.586,1,1ccwCCS7YSclzYibpK0DS4,24,ฝนตกไหม,Three Man Down,154019,2019-11-17,1ccwCCS7YSclzYibpK0DS4
23,0.8590000000000001,0.10400000000000001,115.015,0.0385,0.0736,0.0,4,0.664,9,187520,-4.021,0.777,1,6dnXdI7OhOJYvVjlT6pR03,24,เผด็จเกิร์ล,Tattoo Colour,24968,2017-08-27,6dnXdI7OhOJYvVjlT6pR03
7224,0.701,0.392,120.932,0.0328,0.031,0.0,4,0.708,0,222097,-5.196000000000001,0.504,1,1hSOt9IeshMkuKP9ri4hOf,25,Bloom,Troye Sivan,45916,2018-05-06,1hSOt9IeshMkuKP9ri4hOf
3024,0.5760000000000001,0.195,97.88600000000001,0.0893,0.597,7.14e-06,4,0.619,0,206867,-7.367000000000001,0.536,1,4AsE3bvoh6yuZls617lj4Z,25,Good Morning Teacher,Atom Chanakan,31642,2017-12-10,4AsE3bvoh6yuZls617lj4Z
24,0.419,0.10400000000000001,142.114,0.0494,0.684,0.0,4,0.71,10,207907,-9.711,0.445,1,6m5sX3sT8egiC6hqQuU382,25,คนละชั้น,Jaonaay,24868,2017-08-27,6m5sX3sT8egiC6hqQuU382
22024,0.63,0.111,89.991,0.0259,0.153,0.0,4,0.654,10,167693,-4.644,0.43,1,2wrJq5XKLnmhRXHIAf9xBa,25,"10,000 Hours (with Justin Bieber)",Dan + Shay,155078,2019-10-06,2wrJq5XKLnmhRXHIAf9xBa
2424,0.902,0.272,114.95299999999999,0.0536,0.0868,0.00257,4,0.8390000000000001,1,189050,-3.612,0.639,0,42tFTth2jcF7iSo0RBjfJF,25,피카부 Peek-A-Boo,Red Velvet,30095,2017-11-19,42tFTth2jcF7iSo0RBjfJF
7424,0.7240000000000001,0.12,102.061,0.0486,0.0945,1.68e-06,4,0.601,6,207905,-4.856,0.508,1,4hQ6UGyWQIGJmHSo0J88JW,25,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,49930,2018-05-13,4hQ6UGyWQIGJmHSo0J88JW
3225,0.748,0.0759,90.052,0.473,0.17,0.0,4,0.757,8,221013,-5.794,0.693,0,5UEnHoDYpsxlfzWLZIc7LD,26,River (feat. Ed Sheeran),Eminem,31572,2017-12-17,5UEnHoDYpsxlfzWLZIc7LD
18825,0.498,0.18,105.008,0.0571,0.33899999999999997,0.000236,4,0.804,8,205020,-7.3870000000000005,0.7040000000000001,0,5XkyZyKMdFungjDb9cUKc3,26,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,100135,2019-06-16,5XkyZyKMdFungjDb9cUKc3
4225,0.58,0.127,180.06599999999997,0.121,0.10400000000000001,0.0,4,0.5479999999999999,11,193893,-7.524,0.462,0,7jqDzXJS0K0Re8uphYNit0,26,Sick Boy,The Chainsmokers,36605,2018-01-21,7jqDzXJS0K0Re8uphYNit0
25,0.8440000000000001,0.42100000000000004,186.045,0.295,0.0219,0.0,4,0.5670000000000001,9,194194,-5.136,0.823,1,1aCn29zlPjEYcIyYKNm7fP,26,ไม่อยากฟัง,UrboyTJ,24607,2017-08-27,1aCn29zlPjEYcIyYKNm7fP
22825,0.726,0.124,109.991,0.0347,0.0237,0.0,4,0.737,4,210960,-5.167999999999999,0.182,0,4TArUx34wOehwpnbXlKBQY,26,LION,(G)I-DLE,158776,2019-11-03,4TArUx34wOehwpnbXlKBQY
2425,0.408,0.39399999999999996,76.309,0.0524,0.7709999999999999,7.88e-06,4,0.426,3,204712,-9.419,0.528,1,0RGUIOZtmOXTWOy5EjvQbP,26,Paris in the Rain,Lauv,29848,2017-11-19,0RGUIOZtmOXTWOy5EjvQbP
7225,0.589,0.19699999999999998,100.00299999999999,0.0858,0.518,0.0,4,0.625,6,189973,-6.627000000000001,0.33,0,3Wf2YGdYT8xVdNsQSoRKk9,26,Youth (feat. Khalid),Shawn Mendes,44392,2018-05-06,3Wf2YGdYT8xVdNsQSoRKk9
12426,0.647,0.102,106.96,0.0658,0.28,0.0,4,0.7240000000000001,1,207333,-5.642,0.435,1,2rPE9A1vEgShuZxxzR2tZH,27,"thank u, next",Ariana Grande,84789,2018-11-04,2rPE9A1vEgShuZxxzR2tZH
21826,0.518,0.239,136.155,0.0341,0.13699999999999998,0.0,4,0.613,0,202336,-7.667000000000001,0.321,1,5b7ahDq47e9StoRltT4YjT,27,สบายดีหรือ,Num KALA,147807,2019-09-29,5b7ahDq47e9StoRltT4YjT
16626,0.462,0.08,127.976,0.0295,0.0856,0.0,4,0.7120000000000001,7,249375,-7.648,0.152,1,04xMtI1rFMVhV2daKTvlwL,27,คนถูกเท(Dejavu),O-Pavee,96030,2019-03-31,04xMtI1rFMVhV2daKTvlwL
10426,0.7909999999999999,0.102,106.985,0.035,0.18100000000000002,0.0,4,0.7070000000000001,5,246334,-4.481,0.6779999999999999,0,1ZPpGPko8oULTmi34rozMh,27,Trivia 轉 : Seesaw,BTS,60742,2018-08-26,1ZPpGPko8oULTmi34rozMh
22226,0.675,0.0763,140.042,0.11,0.0772,0.0,4,0.838,10,261225,-7.785,0.528,1,1twPdRa1Hm8t0j0kECqZ1n,27,Do You,F.HERO,161257,2019-10-13,1twPdRa1Hm8t0j0kECqZ1n
26,0.8,0.0913,121.99600000000001,0.0583,0.381,0.0,4,0.857,2,199440,-4.035,0.966,1,79cuOz3SPQTuFrp8WgftAu,27,There's Nothing Holdin' Me Back,Shawn Mendes,24201,2017-08-27,79cuOz3SPQTuFrp8WgftAu
